Step	DeathCause	Age	Speed	Sight	ReproductiveUrge	LifeSpan	Charm	PregnancyDuration	Status	Starving	Drying
102	AGE	5,504999	9,245595	65	35	5,106158	53	35	SEARCHINGDRINK	15	28
102	HUNGER	2,504999	7,711577	57	38	5,049057	60	42	SEARCHINGFOOD	16	31
102	HUNGER	2,004999	8,57151	53	36	4,318272	58	41	SEARCHINGFOOD	15	26
102	HUNGER	2,004999	8,800906	46	42	4,555534	56	37	SEARCHINGFOOD	17	24
102	HUNGER	2,004999	9,925185	52	37	4,234073	52	36	SEARCHINGFOOD	17	28
102	HUNGER	3,504999	9,625528	55	36	5,266388	66	43	SEARCHINGFOOD	16	24
103	HUNGER	4,504999	8,700985	61	37	5,251088	48	43	SEARCHINGFOOD	17	33
103	AGE	5,504999	8,788225	56	35	5,088831	54	38	MOVING	18	26
103	HUNGER	2,504999	9,114416	54	42	5,031521	52	38	SEARCHINGFOOD	17	26
103	HUNGER	2,004999	8,536379	60	36	5,093911	49	41	SEARCHINGFOOD	19	32
103	HUNGER	2,004999	9,175785	67	33	5,618768	47	40	SEARCHINGFOOD	18	36
103	HUNGER	3,504999	8,640141	45	45	4,121934	59	43	SEARCHINGFOOD	15	27
104	HUNGER	3,504999	9,164953	53	38	4,918882	57	40	SEARCHINGFOOD	15	28
104	DROWN	2,004999	8,839982	53	38	4,372871	54	41	SEARCHINGMATE	18	30
105	HUNGER	2,004999	9,134164	52	40	4,297655	59	38	SEARCHINGFOOD	17	30
105	HUNGER	2,004999	10,1367	60	35	4,198811	56	40	MOVING	18	30
105	AGE	5,504999	9,063752	55	38	5,249475	51	40	SEARCHINGDRINK	16	29
105	AGE	6,004999	6,887936	60	41	5,566914	55	36	SEARCHINGMATE	17	29
106	THIRST	4,504999	9,331047	60	36	4,563631	52	39	SEARCHINGDRINK	20	34
106	HUNGER	3,504999	9,360525	52	30	5,027374	69	37	WAITING	18	26
106	THIRST	4,504999	9,822225	60	38	5,235351	57	39	SEARCHINGDRINK	17	26
106	AGE	4,504999	9,391802	61	33	4,490764	54	45	SEARCHINGFOOD	18	34
106	HUNGER	4,504999	10,04195	53	33	4,7182	50	45	SEARCHINGFOOD	20	34
106	HUNGER	4,504999	9,329508	62	33	4,997362	50	46	SEARCHINGFOOD	19	33
106	AGE	5,004999	8,715468	64	35	4,845895	54	41	SEARCHINGMATE	17	26
107	THIRST	4,504999	8,210228	54	39	5,145139	63	36	SEARCHINGDRINK	15	23
107	THIRST	4,504999	8,2902	56	37	5,064349	61	36	SEARCHINGDRINK	17	27
107	HUNGER	3,504999	8,516584	57	38	4,702714	60	40	SEARCHINGFOOD	17	27
107	HUNGER	2,004999	8,670491	52	34	5,225508	66	36	SEARCHINGFOOD	17	24
108	AGE	5,004999	9,943549	63	38	4,770999	57	46	SEARCHINGMATE	18	31
108	HUNGER	2,004999	9,072767	51	34	5,150186	57	39	SEARCHINGFOOD	19	26
108	HUNGER	2,004999	8,928314	56	39	5,387803	63	41	SEARCHINGFOOD	20	25
108	HUNGER	2,004999	8,491692	55	33	4,834776	57	36	SEARCHINGFOOD	17	26
108	HUNGER	2,004999	8,107621	55	35	4,755932	53	36	SEARCHINGFOOD	20	29
108	HUNGER	2,004999	9,124528	54	35	4,581938	56	35	SEARCHINGFOOD	17	25
108	HUNGER	4,504999	8,43058	55	36	4,489557	61	39	DRINKING	17	25
108	HUNGER	2,004999	8,423138	54	32	5,061357	67	40	SEARCHINGFOOD	18	27
108	HUNGER	5,004999	9,144666	55	33	5,01892	66	35	SEARCHINGFOOD	17	23
108	HUNGER	2,004999	8,149395	52	34	4,963717	57	40	SEARCHINGFOOD	17	29
108	HUNGER	3,504999	9,276981	62	35	5,441863	49	46	SEARCHINGFOOD	16	32
109	HUNGER	4,004999	8,679631	46	40	4,7014	60	43	SEARCHINGFOOD	16	26
109	HUNGER	2,004999	7,889624	54	41	5,069693	62	41	SEARCHINGFOOD	19	28
109	HUNGER	2,004999	7,824486	58	37	4,757243	52	41	SEARCHINGFOOD	18	28
109	HUNGER	2,004999	7,605844	56	40	5,135176	57	41	SEARCHINGFOOD	17	27
109	HUNGER	2,004999	7,929805	52	35	4,900876	54	37	SEARCHINGFOOD	16	30
109	HUNGER	2,004999	8,686325	56	35	5,17294	51	38	SEARCHINGFOOD	17	29
109	HUNGER	3,504999	9,054785	57	33	5,023405	49	48	MOVING	17	34
110	HUNGER	2,504999	9,118574	48	36	4,643178	64	41	SEARCHINGFOOD	16	25
110	AGE	5,504999	10,15253	57	35	5,137012	52	46	SEARCHINGMATE	20	35
110	HUNGER	4,504999	7,735496	59	39	4,505213	52	39	SEARCHINGFOOD	17	27
110	HUNGER	5,004999	8,240433	62	38	5,217534	59	43	SEARCHINGFOOD	18	24
110	THIRST	4,504999	9,045431	52	35	5,520607	64	35	SEARCHINGDRINK	18	25
110	HUNGER	3,504999	10,44051	62	36	4,079082	61	44	MOVING	16	26
110	THIRST	4,504999	8,627634	55	35	4,648421	64	33	SEARCHINGDRINK	18	26
110	HUNGER	4,504999	9,327834	49	36	5,052631	60	37	SEARCHINGFOOD	16	27
110	AGE	5,504999	8,662216	53	37	5,290145	56	38	SEARCHINGFOOD	18	26
110	THIRST	4,504999	8,53123	60	37	5,340909	57	43	MOVING	14	26
110	THIRST	4,504999	8,294327	57	37	5,222333	56	43	MOVING	17	29
111	HUNGER	2,504999	7,921613	57	37	4,348288	59	41	SEARCHINGFOOD	18	26
111	HUNGER	4,004999	8,113869	62	37	4,787606	49	41	MOVING	17	35
111	HUNGER	4,504999	9,072923	60	37	4,832922	66	35	MOVING	19	27
111	THIRST	4,504999	9,666573	55	41	4,641552	50	39	SEARCHINGDRINK	17	26
111	HUNGER	3,004999	8,893495	48	34	4,913826	58	40	MOVING	17	28
112	AGE	5,004999	7,586691	62	34	4,757365	57	42	SEARCHINGFOOD	15	30
113	DROWN	1,504999	7,067033	65	37	4,475794	54	45	SEARCHINGFOOD	15	28
113	HUNGER	3,504999	8,463212	48	32	4,783976	65	34	SEARCHINGFOOD	17	26
113	HUNGER	2,004999	8,434032	56	38	5,390919	61	37	SEARCHINGFOOD	19	24
113	HUNGER	2,004999	7,973293	61	37	4,68997	60	42	SEARCHINGFOOD	19	25
113	HUNGER	2,004999	8,337889	50	36	5,088478	60	39	SEARCHINGFOOD	17	25
113	HUNGER	2,004999	9,052621	58	33	5,43077	66	37	SEARCHINGFOOD	17	25
114	HUNGER	2,504999	8,159081	61	36	5,476521	64	37	SEARCHINGFOOD	18	26
114	THIRST	4,504999	10,22533	60	38	4,627196	61	36	MOVING	17	30
114	THIRST	4,504999	8,965012	51	35	4,912004	58	43	SEARCHINGDRINK	17	30
114	AGE	5,504999	8,766759	63	37	5,344581	51	43	SEARCHINGFOOD	15	27
114	HUNGER	2,504999	8,576667	55	36	5,776314	71	39	SEARCHINGFOOD	18	25
115	HUNGER	2,504999	8,721405	53	35	4,705495	67	37	SEARCHINGFOOD	19	27
115	HUNGER	2,504999	8,422099	56	38	4,680535	64	38	SEARCHINGFOOD	20	27
115	HUNGER	3,504999	8,558419	56	35	4,479266	60	43	SEARCHINGFOOD	18	25
115	HUNGER	4,004999	9,736315	49	34	5,07524	68	37	MOVING	18	26
115	HUNGER	2,004999	7,964941	55	38	4,897823	57	44	SEARCHINGFOOD	16	27
115	HUNGER	2,004999	7,555884	56	32	4,400707	57	40	SEARCHINGFOOD	18	30
115	HUNGER	2,004999	8,289142	63	33	4,649781	63	43	SEARCHINGFOOD	16	29
115	DROWN	1,504999	9,531517	54	39	4,923243	62	43	RESTING	19	28
116	AGE	5,004999	9,262764	59	36	4,885456	52	42	SEARCHINGFOOD	16	30
116	AGE	5,004999	9,882552	53	37	4,658101	53	44	EATING	15	25
116	HUNGER	4,004999	9,542125	53	36	4,64078	55	39	SEARCHINGDRINK	18	29
116	AGE	5,504999	9,277788	59	32	5,26277	48	47	SEARCHINGDRINK	20	33
116	DROWN	4,004999	7,456745	61	38	4,756545	50	40	SEARCHINGFOOD	18	30
116	HUNGER	2,504999	8,389268	63	36	4,316577	57	44	MOVING	16	30
116	HUNGER	4,004999	8,232486	59	36	4,325759	52	43	SEARCHINGFOOD	18	27
116	HUNGER	4,004999	8,703852	62	34	4,962763	60	39	SEARCHINGFOOD	18	27
116	HUNGER	2,004999	8,381785	59	33	4,448701	55	41	MOVING	17	24
116	HUNGER	2,004999	9,075904	58	39	5,076325	55	46	SEARCHINGFOOD	17	24
117	HUNGER	2,004999	8,10036	60	40	4,905905	62	39	SEARCHINGFOOD	19	25
117	HUNGER	2,004999	8,031157	52	35	4,911355	59	43	SEARCHINGFOOD	18	27
117	HUNGER	2,004999	9,279702	53	38	5,252593	57	42	SEARCHINGFOOD	18	28
117	HUNGER	2,004999	8,690539	52	35	5,119476	61	43	SEARCHINGFOOD	18	28
117	AGE	4,504999	8,535621	59	37	4,372488	60	41	MOVING	17	31
117	AGE	4,504999	8,427687	58	33	4,340328	58	40	SEARCHINGFOOD	16	30
117	HUNGER	4,504999	7,734482	61	35	4,809309	54	39	RESTING	16	27
118	AGE	6,004999	9,481811	65	36	5,534082	45	46	SEARCHINGMATE	19	32
119	HUNGER	2,004999	7,48008	68	35	4,585222	61	43	SEARCHINGFOOD	15	30
119	HUNGER	2,004999	8,723014	66	33	5,035957	60	40	SEARCHINGFOOD	15	26
119	HUNGER	3,504999	8,534019	49	36	5,599125	68	39	SEARCHINGFOOD	19	26
119	HUNGER	2,004999	8,678518	63	36	4,563768	62	44	SEARCHINGFOOD	15	31
119	HUNGER	3,004999	7,058548	60	35	4,634817	61	39	SEARCHINGFOOD	17	28
120	HUNGER	4,004999	8,777572	53	41	5,36955	56	38	SEARCHINGFOOD	19	26
121	AGE	5,504999	8,47003	58	35	5,052995	55	35	SEARCHINGDRINK	17	27
121	HUNGER	4,504999	8,802936	52	42	5,372151	61	38	RESTING	20	27
122	HUNGER	4,504999	9,598199	57	36	5,105453	65	37	MOVING	17	26
122	THIRST	4,504999	8,871623	50	34	5,14888	71	34	SEARCHINGDRINK	17	25
122	THIRST	4,504999	9,127791	49	34	5,692822	64	41	SEARCHINGDRINK	19	27
122	HUNGER	2,504999	8,934323	55	38	5,874468	62	38	SEARCHINGFOOD	16	29
122	HUNGER	2,504999	9,886703	61	34	5,555638	63	41	MOVING	18	27
123	AGE	6,004999	9,416828	55	36	5,526213	60	38	EATING	18	29
124	HUNGER	2,504999	8,145605	58	36	5,891886	57	41	SEARCHINGFOOD	20	31
125	AGE	4,504999	8,878088	61	39	4,401354	62	41	MOVING	19	25
125	AGE	5,004999	8,278852	64	39	4,608672	63	40	EATING	15	28
125	AGE	5,004999	7,832337	57	34	4,950376	55	38	EATING	17	28
126	HUNGER	4,004999	7,809933	60	37	4,747768	62	43	RESTING	15	31
126	HUNGER	4,004999	8,64446	63	36	4,730417	57	41	MOVING	16	27
126	THIRST	4,504999	9,22096	47	33	4,600203	56	41	SEARCHINGDRINK	18	27
127	HUNGER	4,004999	8,391225	58	34	5,064368	62	38	SEARCHINGFOOD	14	28
127	AGE	5,004999	7,714473	55	39	4,595164	62	41	SEARCHINGMATE	18	26
127	HUNGER	3,504999	9,121782	56	36	5,753146	59	40	MOVING	20	31
128	HUNGER	4,004999	8,833918	52	31	5,595392	61	40	MOVING	19	29
128	DROWN	1,504999	7,474521	65	39	4,986136	54	35	SEARCHINGFOOD	13	29
128	DROWN	0,2149999	8,826262	57	35	4,394907	59	44	SEARCHINGFOOD	14	30
128	DROWN	0,2149999	8,258867	63	30	4,491994	69	38	SEARCHINGFOOD	15	28
128	DROWN	0,2199999	7,711099	64	31	4,045079	68	41	SEARCHINGFOOD	14	27
128	DROWN	0,2199999	8,031918	56	32	4,330294	61	38	SEARCHINGFOOD	15	29
128	DROWN	0,2249999	7,878976	60	31	4,675463	59	42	SEARCHINGFOOD	15	28
129	AGE	5,504999	8,457909	64	33	5,031826	55	44	SEARCHINGDRINK	19	27
129	HUNGER	4,004999	9,27234	59	39	5,498235	63	39	SEARCHINGFOOD	19	31
129	AGE	5,004999	8,405003	64	36	4,530169	59	40	SEARCHINGFOOD	14	30
129	AGE	5,004999	8,531176	64	38	4,93836	57	42	SEARCHINGMATE	16	26
130	AGE	5,504999	9,354904	55	37	5,439982	57	39	SEARCHINGDRINK	17	24
130	DROWN	3,004999	8,582828	62	33	4,378305	59	38	RESTING	15	30
131	HUNGER	2,504999	7,778788	59	38	4,361058	62	37	SEARCHINGFOOD	14	31
131	THIRST	4,504999	8,853737	53	37	5,78928	68	41	SEARCHINGDRINK	17	28
132	THIRST	4,504999	9,539685	55	34	5,766168	62	40	MOVING	17	27
132	HUNGER	3,504999	7,718012	65	36	4,402291	53	40	SEARCHINGFOOD	14	30
132	HUNGER	3,504999	8,741015	66	36	4,853082	53	41	SEARCHINGFOOD	14	27
132	DROWN	0,4849997	8,214481	67	34	4,427374	57	39	SEARCHINGFOOD	14	33
132	HUNGER	5,004999	9,861598	56	31	5,539755	61	38	SEARCHINGFOOD	18	25
132	THIRST	4,504999	9,098518	57	39	5,873876	56	39	SEARCHINGDRINK	17	26
132	THIRST	4,504999	8,155002	56	37	5,115119	60	45	SEARCHINGDRINK	20	27
135	HUNGER	4,004999	10,2927	67	36	6,014879	58	39	RESTING	17	29
136	HUNGER	3,504999	8,095132	58	33	4,515677	56	36	SEARCHINGFOOD	16	32
136	HUNGER	2,004999	7,822871	62	30	4,37435	66	40	WAITING	15	28
136	THIRST	5,004999	7,749788	58	36	5,175648	58	37	SEARCHINGDRINK	16	28
137	HUNGER	3,504999	7,616442	60	36	4,557139	57	36	SEARCHINGFOOD	13	28
137	AGE	5,004999	7,833402	58	35	4,864015	61	38	MOVING	15	29
137	AGE	5,004999	7,678255	56	33	4,670577	62	40	SEARCHINGMATE	15	31
137	AGE	6,004999	8,893954	60	39	5,648806	55	43	EATING	18	27
137	AGE	6,004999	9,845597	60	35	5,858053	59	42	DRINKING	18	28
137	AGE	6,004999	8,47651	58	33	5,863053	56	41	SEARCHINGMATE	18	29
139	AGE	5,504999	8,392412	59	33	5,110039	58	41	SEARCHINGMATE	14	28
139	AGE	5,504999	7,321387	57	34	5,119836	63	39	SEARCHINGMATE	15	30
139	AGE	4,504999	8,026053	57	32	4,492248	66	43	EATING	14	30
139	AGE	5,504999	8,715079	61	37	5,297618	54	44	MOVING	20	33
141	AGE	6,004999	9,876629	63	41	5,748346	56	46	SEARCHINGDRINK	17	33
141	AGE	6,004999	8,543725	64	41	5,670297	50	41	EATING	19	34
141	AGE	6,004999	8,549291	67	41	5,694933	51	45	EATING	20	33
141	AGE	6,004999	10,03488	60	35	5,67209	50	44	SEARCHINGFOOD	19	29
143	AGE	5,504999	8,91184	60	33	5,040349	58	41	MOVING	14	27
143	AGE	6,504999	10,22757	58	35	6,05822	57	40	MOVING	18	29
143	AGE	6,504999	9,956952	63	36	6,052741	50	43	MOVING	21	33
145	AGE	4,504999	8,92301	57	31	4,19354	62	39	MOVING	14	31
145	HUNGER	4,004999	8,318465	63	37	4,82866	59	39	MOVING	13	28
147	AGE	5,004999	7,849525	57	33	4,57933	61	43	SEARCHINGFOOD	13	30
147	AGE	4,504999	7,87358	60	39	4,500786	58	35	MOVING	14	31
147	AGE	4,504999	8,785594	63	38	4,421976	58	38	MOVING	13	29
147	AGE	4,504999	8,395761	62	37	4,276681	66	36	SEARCHINGMATE	14	33
147	AGE	4,504999	8,763962	63	35	4,171837	63	41	SEARCHINGMATE	14	32
148	THIRST	4,504999	7,30782	56	36	4,835887	62	36	MOVING	13	29
149	AGE	5,004999	8,813495	56	34	4,772588	61	39	MOVING	13	30
149	HUNGER	4,004999	8,747852	53	32	4,500971	56	45	MOVING	14	30
151	DROWN	1,504999	8,960703	61	35	4,736902	59	41	SEARCHINGFOOD	15	30
151	HUNGER	4,004999	8,557406	57	37	5,006142	58	39	RESTING	14	34
151	HUNGER	4,004999	7,636314	64	35	4,12054	68	35	SEARCHINGFOOD	14	32
151	HUNGER	3,004999	8,361599	54	32	4,81506	65	42	MOVING	14	28
152	HUNGER	4,004999	7,981888	57	39	4,990036	63	37	MOVING	14	29
152	HUNGER	4,004999	7,893311	63	38	4,268828	69	34	MOVING	14	29
153	THIRST	4,504999	8,380908	59	35	4,651582	61	44	MOVING	14	27
153	THIRST	4,504999	8,199562	53	36	4,513785	55	42	SEARCHINGDRINK	12	29
153	THIRST	4,504999	8,209474	59	35	4,573803	60	38	SEARCHINGDRINK	13	29
153	AGE	4,504999	8,574046	66	37	4,48631	68	37	SEARCHINGFOOD	14	31
153	AGE	4,504999	8,251472	57	39	4,16174	61	34	SEARCHINGFOOD	13	33
153	AGE	5,004999	7,582966	58	34	4,697787	62	41	SEARCHINGMATE	13	29
153	AGE	5,004999	7,587164	54	32	4,979768	56	41	SEARCHINGMATE	13	28
155	AGE	5,004999	7,907736	61	37	4,506616	66	39	EATING	16	30
155	AGE	5,004999	8,851062	62	39	4,913341	67	40	SEARCHINGMATE	15	28
155	AGE	5,504999	8,754199	56	35	5,151539	59	40	SEARCHINGMATE	13	30
156	HUNGER	2,504999	7,81231	56	35	4,400082	57	44	WAITING	14	30
157	AGE	4,504999	9,064269	56	35	4,369796	54	37	SEARCHINGFOOD	13	26
157	AGE	4,504999	8,055691	65	31	4,33591	61	42	SEARCHINGFOOD	13	30
157	HUNGER	4,504999	8,437657	58	31	4,737641	60	43	MOVING	14	30
158	HUNGER	3,504999	7,920139	54	29	4,547287	63	43	SEARCHINGFOOD	13	27
158	THIRST	4,504999	7,720117	63	34	4,679499	59	39	MOVING	13	28
159	AGE	5,004999	8,834946	56	36	4,804805	62	42	DRINKING	14	30
159	THIRST	4,504999	9,125485	56	39	5,378289	59	40	MOVING	17	30
159	THIRST	4,504999	9,323182	61	35	5,015059	54	40	SEARCHINGDRINK	18	33
159	THIRST	4,504999	8,182919	57	35	4,788098	50	39	SEARCHINGDRINK	18	31
159	THIRST	4,504999	8,519313	60	40	4,94452	51	42	SEARCHINGDRINK	16	33
159	HUNGER	2,504999	7,673413	51	38	4,55302	62	45	WAITING	15	29
161	AGE	5,504999	8,598907	64	36	5,283767	62	40	SEARCHINGMATE	13	27
161	AGE	5,504999	9,376207	62	37	5,20369	58	42	EATING	14	30
161	HUNGER	4,004999	8,437551	54	34	4,803065	62	41	MOVING	14	31
161	HUNGER	4,004999	8,873396	59	32	5,282812	63	38	SEARCHINGFOOD	14	29
161	HUNGER	4,004999	8,852809	56	37	4,869536	66	45	SEARCHINGFOOD	13	31
161	AGE	4,504999	9,066421	55	30	4,406085	56	42	EATING	15	31
161	AGE	5,504999	9,79974	66	37	5,471206	52	39	SEARCHINGMATE	19	32
161	AGE	5,504999	8,612782	63	35	5,087413	50	42	EATING	17	30
163	AGE	4,504999	8,97272	60	37	4,368376	63	42	MOVING	15	33
163	AGE	4,504999	7,647314	56	35	4,275462	61	46	DRINKING	14	31
163	AGE	4,504999	7,571238	55	35	4,441298	65	44	SEARCHINGFOOD	13	27
163	DROWN	4,504999	8,330725	58	33	4,967749	64	42	SEARCHINGFOOD	14	32
163	AGE	5,004999	9,177058	58	29	4,68313	60	40	MOVING	15	30
163	AGE	6,004999	9,236876	58	36	5,74892	51	37	SEARCHINGDRINK	16	29
164	AGE	6,004999	8,861292	57	38	5,634542	57	36	EATING	19	31
165	AGE	5,504999	8,869579	65	31	5,292701	57	45	SEARCHINGFOOD	15	27
166	DROWN	0,7099995	8,666085	62	35	4,228889	50	36	SEARCHINGFOOD	13	30
166	HUNGER	4,004999	9,151558	52	33	4,83464	67	46	MOVING	13	29
166	DROWN	2,504999	9,434824	53	39	4,204327	67	42	SEARCHINGMATE	14	29
167	AGE	5,504999	8,43625	55	31	5,006895	58	42	EATING	14	30
167	HUNGER	4,004999	8,302966	54	34	4,613703	57	37	SEARCHINGFOOD	13	28
167	DROWN	3,004999	7,666793	62	37	4,551604	60	43	SEARCHINGMATE	14	30
167	DROWN	3,004999	8,349276	50	34	4,050177	67	44	SEARCHINGMATE	14	29
167	DROWN	0,2099999	9,118415	51	40	4,056293	57	43	SEARCHINGFOOD	14	31
167	DROWN	0,2099999	8,730844	55	36	4,829523	68	36	SEARCHINGFOOD	13	33
167	DROWN	0,2099999	9,138378	57	37	4,18445	68	40	SEARCHINGFOOD	14	29
168	HUNGER	4,004999	8,466315	60	32	4,880229	61	44	RESTING	14	26
168	DROWN	1,504999	8,585339	61	38	4,907132	57	41	SEARCHINGFOOD	13	31
168	DROWN	0,5449997	7,960981	54	33	3,783135	66	37	SEARCHINGFOOD	12	28
168	THIRST	4,504999	8,65452	59	33	4,615104	55	40	SEARCHINGDRINK	15	30
168	THIRST	4,504999	7,784478	52	32	5,095788	60	45	SEARCHINGDRINK	14	32
169	AGE	4,504999	7,705743	54	35	4,016408	50	43	EATING	13	28
169	AGE	4,504999	8,248434	59	38	4,18573	52	39	MOVING	13	31
169	AGE	4,504999	8,415007	54	32	4,092128	60	38	EATING	13	31
169	AGE	4,504999	8,354972	56	38	4,103465	60	39	SEARCHINGDRINK	13	27
169	AGE	4,504999	8,850487	53	35	4,46305	55	42	SEARCHINGMATE	13	29
169	DROWN	3,004999	9,032494	57	34	4,796693	66	39	SEARCHINGMATE	12	30
169	AGE	5,004999	9,133385	51	34	4,879827	67	39	SEARCHINGDRINK	14	30
169	AGE	5,004999	8,166428	61	34	4,661374	58	39	SEARCHINGDRINK	13	31
169	AGE	5,004999	8,417771	53	38	4,932759	57	41	MOVING	13	30
170	AGE	4,504999	7,936701	64	34	4,393426	61	45	SEARCHINGFOOD	13	28
170	HUNGER	4,004999	8,335441	57	37	4,432067	55	37	MOVING	12	30
170	HUNGER	4,004999	7,677242	52	36	4,046151	51	37	WAITING	15	25
171	AGE	5,004999	8,660189	52	36	4,779131	52	38	SEARCHINGFOOD	13	30
171	AGE	4,504999	7,749476	55	39	4,173998	69	37	MOVING	13	29
171	AGE	4,504999	9,124387	58	36	4,173734	68	38	EATING	13	31
171	AGE	4,504999	8,408954	60	38	4,442226	61	40	SEARCHINGDRINK	14	35
171	DROWN	0,5649996	9,770614	53	35	4,794871	65	45	WAITING	14	32
171	DROWN	0,7199995	9,407765	48	39	4,647431	64	37	SEARCHINGFOOD	12	34
171	DROWN	0,3799998	8,515873	56	35	3,882857	48	43	SEARCHINGFOOD	14	28
171	DROWN	0,3049999	7,811916	57	34	4,274977	70	40	SEARCHINGFOOD	12	28
171	THIRST	4,504999	8,281489	55	35	4,770021	58	39	SEARCHINGDRINK	14	26
171	HUNGER	4,504999	9,192949	62	30	5,275989	59	45	SEARCHINGFOOD	13	27
171	THIRST	4,504999	9,450521	61	35	4,741466	59	47	SEARCHINGDRINK	15	26
171	HUNGER	2,504999	8,594258	61	38	5,377401	60	49	MOVING	13	28
172	AGE	5,004999	9,320234	56	32	4,658531	56	38	SEARCHINGDRINK	15	31
172	AGE	5,004999	8,960534	63	30	4,953563	56	39	MOVING	14	26
172	DROWN	0,5299997	7,797736	58	38	4,348233	55	45	SEARCHINGFOOD	14	29
172	THIRST	4,504999	9,264968	59	35	4,847631	64	41	SEARCHINGDRINK	13	32
172	HUNGER	4,004999	8,082998	56	33	4,775098	63	41	SEARCHINGFOOD	13	30
172	AGE	4,504999	7,676442	54	35	4,474329	55	44	EATING	13	27
172	AGE	4,504999	8,535817	58	33	4,267134	57	44	SEARCHINGMATE	13	26
173	AGE	5,004999	8,449498	54	39	4,67263	67	43	EATING	12	34
173	AGE	5,004999	8,626039	62	37	4,961419	59	39	SEARCHINGMATE	14	31
173	DROWN	2,504999	9,456635	53	36	5,090145	59	43	SEARCHINGFOOD	16	29
173	HUNGER	4,004999	8,37101	61	33	4,665765	62	43	SEARCHINGFOOD	15	26
173	DROWN	1,504999	8,358303	59	35	4,250865	67	40	SEARCHINGFOOD	13	31
173	AGE	4,004999	9,015717	53	31	3,903801	52	47	WANDERING	13	28
173	HUNGER	3,004999	9,462135	60	31	4,74795	56	40	WAITING	15	34
173	HUNGER	3,004999	8,508802	58	33	4,511159	53	40	WAITING	14	25
173	HUNGER	2,004999	8,749209	62	33	5,032494	60	45	MOVING	15	29
173	AGE	4,504999	9,41011	49	34	4,111654	68	37	RESTING	14	33
174	AGE	4,504999	8,018352	53	33	4,118046	67	38	SEARCHINGDRINK	13	31
174	HUNGER	3,004999	8,652456	52	37	4,199494	60	42	WAITING	14	29
174	HUNGER	4,504999	7,979267	54	38	4,132395	60	41	SEARCHINGFOOD	13	25
174	AGE	4,504999	7,848166	59	39	4,427831	65	35	SEARCHINGDRINK	14	27
174	AGE	4,504999	7,586561	62	38	4,203721	58	37	MOVING	14	26
174	AGE	4,504999	8,288375	55	33	4,056875	57	42	SEARCHINGDRINK	14	27
174	AGE	4,504999	7,449894	64	38	4,17125	56	37	SEARCHINGDRINK	13	27
174	AGE	4,504999	7,553772	57	37	4,164407	63	39	SEARCHINGDRINK	13	28
174	DROWN	0,7799994	8,209443	59	36	4,528661	56	35	SEARCHINGFOOD	12	27
174	AGE	5,004999	8,317321	51	36	4,637129	50	40	MOVING	15	25
175	DROWN	2,504999	7,805753	59	35	4,05185	64	40	SEARCHINGMATE	12	30
175	HUNGER	4,004999	8,376019	52	34	4,737354	56	38	SEARCHINGFOOD	17	28
175	AGE	4,504999	8,956801	55	34	4,113893	56	40	MOVING	15	31
176	AGE	5,004999	8,872393	52	35	4,778481	59	38	SEARCHINGMATE	13	33
176	DROWN	0,9899992	8,558532	62	40	4,73978	65	40	SEARCHINGFOOD	13	32
176	HUNGER	2,004999	9,909363	62	33	5,071187	62	47	WAITING	15	31
176	THIRST	4,504999	9,034285	60	39	4,754246	57	42	SEARCHINGDRINK	16	30
176	THIRST	4,504999	8,10177	53	34	5,151083	59	43	SEARCHINGDRINK	16	27
176	THIRST	4,504999	9,089197	55	38	5,003866	60	40	MOVING	16	28
176	AGE	5,004999	7,923821	56	38	4,716926	59	41	EATING	13	25
176	AGE	5,004999	8,345112	60	35	4,652615	65	42	SEARCHINGFOOD	12	27
176	DROWN	0,3499998	8,322388	57	32	4,930614	68	44	SEARCHINGFOOD	14	26
176	THIRST	4,504999	8,052131	53	34	4,535487	54	45	SEARCHINGDRINK	15	30
177	AGE	5,004999	8,657147	62	37	4,63907	60	39	SEARCHINGFOOD	17	30
177	HUNGER	3,004999	8,703287	60	37	5,053458	61	47	SEARCHINGFOOD	14	31
177	DROWN	2,504999	7,910183	56	38	5,323237	62	39	SEARCHINGFOOD	14	30
177	HUNGER	2,504999	8,277445	52	32	5,431922	61	41	SEARCHINGFOOD	14	32
177	AGE	5,004999	8,356431	51	33	4,612095	58	47	SEARCHINGFOOD	14	29
177	AGE	5,004999	9,346335	54	30	4,707486	62	43	SEARCHINGMATE	13	26
177	AGE	5,004999	8,894074	61	29	4,729689	59	46	RESTING	14	30
177	AGE	5,004999	9,211423	61	34	4,661644	52	43	SEARCHINGFOOD	15	27
177	HUNGER	2,504999	8,70347	54	36	3,990911	64	36	SEARCHINGFOOD	13	32
177	HUNGER	3,004999	8,980454	59	32	5,079687	57	40	WAITING	14	26
177	HUNGER	2,004999	8,819798	53	31	5,208612	58	46	SEARCHINGFOOD	16	31
177	HUNGER	4,004999	8,078536	54	39	4,263386	61	38	SEARCHINGFOOD	12	28
177	HUNGER	4,004999	8,352027	53	33	4,393494	57	41	SEARCHINGFOOD	13	30
178	HUNGER	4,004999	7,508629	54	36	4,857582	57	36	SEARCHINGFOOD	14	30
178	HUNGER	2,004999	9,853167	56	31	4,826589	60	43	MOVING	13	28
178	HUNGER	4,004999	8,595559	52	37	4,740059	60	45	RESTING	13	29
178	DROWN	4,004999	7,886724	55	34	4,517798	52	40	SEARCHINGFOOD	12	28
